% Moku:Go Digital Filter Box
% Input 1, AC coupling, 0 dB attenuation
% Input 2, DC coupling, 0 dB attenuation
% Control matrix: 1-1 = 1, 1-2 = 0, 2-1 = 0, 2-2 = 1
% Filter 1 - 8th-order Butterworth Lowpass, corner frequency 10.00 Hz, sampling rate 3.9063 MHz, input offset 0.000 V, input gain +0.0 dB
% Filter 2 - 4th-order Elliptic Bandpass, corner frequencies 100.0 Hz, 10.00 kHz, sampling rate 3.9063 MHz, input offset 0.000 V, input gain +0.0 dB
% Output 1 - gain +20.0 dB, offset 0.000 0 V, output enabled
% Output 2 - gain +0.0 dB, offset 0.000 0 V, output disabled
% Acquired 2025-08-28 T 16:51:00 +0800
% Time (s), Probe A (Probe A) (V)
-1.000011264000e+01, 1.091536e-02
-9.980504576000e+00, 1.679287e-02
-9.960896512000e+00, 2.557096e-02
-9.941288448000e+00, 3.350941e-02
-9.921680384000e+00, 3.763129e-02
-9.902072320000e+00, 4.022655e-02
-9.882464256000e+00, 4.182951e-02
-9.862856192000e+00, 3.938691e-02
-9.843248128000e+00, 3.534135e-02
-9.823640064000e+00, 3.068515e-02
-9.804032000000e+00, 2.610528e-02
-9.784423936000e+00, 2.419700e-02
-9.764815872000e+00, 2.503664e-02
-9.745207808000e+00, 2.595261e-02
-9.725599744000e+00, 2.709758e-02
-9.705991680000e+00, 2.747924e-02
-9.686383616000e+00, 2.641060e-02
-9.666775552000e+00, 2.648693e-02
-9.647167488000e+00, 2.755557e-02
-9.627559424000e+00, 2.801356e-02
-9.607951360000e+00, 2.732658e-02
-9.588343296000e+00, 2.480765e-02
-9.568735232000e+00, 2.144907e-02
-9.549127168000e+00, 1.900647e-02
-9.529519104000e+00, 1.679287e-02
-9.509911040000e+00, 1.427394e-02
-9.490302976000e+00, 1.213666e-02
-9.470694912000e+00, 1.083903e-02
-9.451086848000e+00, 1.091536e-02
-9.431478784000e+00, 1.282364e-02
-9.411870720000e+00, 1.587689e-02
-9.392262656000e+00, 1.938813e-02
-9.372654592000e+00, 2.251771e-02
-9.353046528000e+00, 2.534197e-02
-9.333438464000e+00, 2.892953e-02
-9.313830400000e+00, 3.259343e-02
-9.294222336000e+00, 3.511236e-02
-9.274614272000e+00, 3.686798e-02
-9.255006208000e+00, 3.778395e-02
-9.235398144000e+00, 3.808928e-02
-9.215790080000e+00, 3.778395e-02
-9.196182016000e+00, 3.618100e-02
-9.176573952000e+00, 3.434905e-02
-9.156965888000e+00, 3.389106e-02
-9.137357824000e+00, 3.495970e-02
-9.117749760000e+00, 3.717330e-02
-9.098141696000e+00, 3.931058e-02
-9.078533632000e+00, 3.938691e-02
-9.058925568000e+00, 3.831827e-02
-9.039317504000e+00, 3.808928e-02
-9.019709440000e+00, 3.854727e-02
-9.000101376000e+00, 3.770762e-02
-8.980493312000e+00, 3.503603e-02
-8.960885248000e+00, 3.053249e-02
-8.941277184000e+00, 2.579995e-02
-8.921669120000e+00, 2.160174e-02
-8.902061056000e+00, 1.801417e-02
-8.882452992000e+00, 1.396861e-02
-8.862844928000e+00, 9.465071e-03
-8.843236864000e+00, 5.572179e-03
-8.823628800000e+00, 3.740230e-03
-8.804020736000e+00, 5.495848e-03
-8.784412672000e+00, 9.388740e-03
-8.764804608000e+00, 1.312897e-02
-8.745196544000e+00, 1.564790e-02
-8.725588480000e+00, 1.671654e-02
-8.705980416000e+00, 1.564790e-02
-8.686372352000e+00, 1.457926e-02
-8.666764288000e+00, 1.419761e-02
-8.647156224000e+00, 1.213666e-02
-8.627548160000e+00, 1.038105e-02
-8.607940096000e+00, 1.236566e-02
-8.588332032000e+00, 1.564790e-02
-8.568723968000e+00, 2.015144e-02
-8.549115904000e+00, 2.541830e-02
-8.529507840000e+00, 2.900586e-02
-8.509899776000e+00, 3.099048e-02
-8.490291712000e+00, 3.060882e-02
-8.470683648000e+00, 2.702125e-02
-8.451075584000e+00, 2.450232e-02
-8.431467520000e+00, 2.457865e-02
-8.411859456000e+00, 2.251771e-02
-8.392251392000e+00, 1.984612e-02
-8.372643328000e+00, 1.793784e-02
-8.353035264000e+00, 1.595322e-02
-8.333427200000e+00, 1.541891e-02
-8.313819136000e+00, 1.686920e-02
-8.294211072000e+00, 1.809050e-02
-8.274603008000e+00, 1.900647e-02
-8.254994944000e+00, 1.915914e-02
-8.235386880000e+00, 1.931180e-02
-8.215778816000e+00, 2.114375e-02
-8.196170752000e+00, 2.205972e-02
-8.176562688000e+00, 2.106742e-02
-8.156954624000e+00, 2.129641e-02
-8.137346560000e+00, 2.236505e-02
-8.117738496000e+00, 2.236505e-02
-8.098130432000e+00, 2.183073e-02
-8.078522368000e+00, 1.992245e-02
-8.058914304000e+00, 1.740352e-02
-8.039306240000e+00, 1.557157e-02
-8.019698176000e+00, 1.381595e-02
-8.000090112000e+00, 1.289998e-02
-7.980482048000e+00, 1.228933e-02
-7.960873984000e+00, 1.068637e-02
-7.941265920000e+00, 1.015205e-02
-7.921657856000e+00, 1.129702e-02
-7.902049792000e+00, 1.267098e-02
-7.882441728000e+00, 1.465559e-02
-7.862833664000e+00, 1.694553e-02
-7.843225600000e+00, 1.885381e-02
-7.823617536000e+00, 2.144907e-02
-7.804009472000e+00, 2.473132e-02
-7.784401408000e+00, 2.816622e-02
-7.764793344000e+00, 3.221177e-02
-7.745185280000e+00, 3.442538e-02
-7.725577216000e+00, 3.518869e-02
-7.705969152000e+00, 3.770762e-02
-7.686361088000e+00, 3.953957e-02
-7.666753024000e+00, 3.946324e-02
-7.647144960000e+00, 4.068454e-02
-7.627536896000e+00, 4.015022e-02
-7.607928832000e+00, 3.518869e-02
-7.588320768000e+00, 2.793723e-02
-7.568712704000e+00, 1.938813e-02
-7.549104640000e+00, 1.045738e-02
-7.529496576000e+00, 3.434905e-03
-7.509888512000e+00, -2.366268e-03
-7.490280448000e+00, -7.709453e-03
-7.470672384000e+00, -1.244199e-02
-7.451064320000e+00, -1.664021e-02
-7.431456256000e+00, -1.809050e-02
-7.411848192000e+00, -1.366329e-02
-7.392240128000e+00, -7.175135e-03
-7.372632064000e+00, -2.366268e-03
-7.353024000000e+00, 1.526624e-03
-7.333415936000e+00, 5.190523e-03
-7.313807872000e+00, 9.159746e-03
-7.294199808000e+00, 1.404494e-02
-7.274591744000e+00, 1.923547e-02
-7.254983680000e+00, 2.259404e-02
-7.235375616000e+00, 2.389167e-02
-7.215767552000e+00, 2.465498e-02
-7.196159488000e+00, 2.541830e-02
-7.176551424000e+00, 2.648693e-02
-7.156943360000e+00, 2.717391e-02
-7.137335296000e+00, 2.732658e-02
-7.117727232000e+00, 2.854788e-02
-7.098119168000e+00, 3.037983e-02
-7.078511104000e+00, 3.083781e-02
-7.058903040000e+00, 3.167746e-02
-7.039294976000e+00, 3.427272e-02
-7.019686912000e+00, 3.618100e-02
-7.000078848000e+00, 3.786029e-02
-6.980470784000e+00, 3.999756e-02
-6.960862720000e+00, 4.068454e-02
-6.941254656000e+00, 4.076087e-02
-6.921646592000e+00, 4.190584e-02
-6.902038528000e+00, 4.282181e-02
-6.882430464000e+00, 4.266915e-02
-6.862822400000e+00, 4.175318e-02
-6.843214336000e+00, 4.060821e-02
-6.823606272000e+00, 4.045555e-02
-6.803998208000e+00, 4.022655e-02
-6.784390144000e+00, 3.847093e-02
-6.764782080000e+00, 3.702064e-02
-6.745174016000e+00, 3.633366e-02
-6.725565952000e+00, 3.503603e-02
-6.705957888000e+00, 3.442538e-02
-6.686349824000e+00, 3.503603e-02
-6.666741760000e+00, 3.511236e-02
-6.647133696000e+00, 3.396739e-02
-6.627525632000e+00, 3.228811e-02
-6.607917568000e+00, 3.213544e-02
-6.588309504000e+00, 3.297509e-02
-6.568701440000e+00, 3.152479e-02
-6.549093376000e+00, 2.900586e-02
-6.529485312000e+00, 2.725025e-02
-6.509877248000e+00, 2.541830e-02
-6.490269184000e+00, 2.419700e-02
-6.470661120000e+00, 2.427333e-02
-6.451053056000e+00, 2.381534e-02
-6.431444992000e+00, 2.396800e-02
-6.411836928000e+00, 2.450232e-02
-6.392228864000e+00, 2.351002e-02
-6.372620800000e+00, 2.221239e-02
-6.353012736000e+00, 2.045677e-02
-6.333404672000e+00, 1.923547e-02
-6.313796608000e+00, 2.068576e-02
-6.294188544000e+00, 2.015144e-02
-6.274580480000e+00, 1.549524e-02
-6.254972416000e+00, 1.122069e-02
-6.235364352000e+00, 9.083415e-03
-6.215756288000e+00, 8.930753e-03
-6.196148224000e+00, 1.213666e-02
-6.176540160000e+00, 1.526624e-02
-6.156932096000e+00, 1.557157e-02
-6.137324032000e+00, 1.518991e-02
-6.117715968000e+00, 1.473193e-02
-6.098107904000e+00, 1.480826e-02
-6.078499840000e+00, 1.602956e-02
-6.058891776000e+00, 1.541891e-02
-6.039283712000e+00, 1.297631e-02
-6.019675648000e+00, 1.061004e-02
-6.000067584000e+00, 6.106498e-03
-5.980459520000e+00, 1.144968e-03
-5.960851456000e+00, -1.068637e-03
-5.941243392000e+00, -2.289937e-03
-5.921635328000e+00, -4.045555e-03
-5.902027264000e+00, -4.808867e-03
-5.882419200000e+00, -4.274548e-03
-5.862811136000e+00, -2.442599e-03
-5.843203072000e+00, -9.923059e-04
-5.823595008000e+00, -1.526624e-03
-5.803986944000e+00, -1.068637e-03
-5.784378880000e+00, 1.144968e-03
-5.764770816000e+00, 3.892892e-03
-5.745162752000e+00, 6.793479e-03
-5.725554688000e+00, 8.549097e-03
-5.705946624000e+00, 6.030166e-03
-5.686338560000e+00, -3.816561e-04
-5.666730496000e+00, -1.648754e-02
-5.647122432000e+00, -4.847032e-02
-5.627514368000e+00, -8.182707e-02
-5.607906304000e+00, -9.610101e-02
-5.588298240000e+00, -7.770518e-02
-5.568690176000e+00, -1.862482e-02
-5.549082112000e+00, 8.633061e-02
-5.529474048000e+00, 2.012091e-01
-5.509865984000e+00, 2.707468e-01
-5.490257920000e+00, 2.764717e-01
-5.470649856000e+00, 2.434966e-01
-5.451041792000e+00, 1.946446e-01
-5.431433728000e+00, 1.347246e-01
-5.411825664000e+00, 7.755252e-02
-5.392217600000e+00, 4.205850e-02
-5.372609536000e+00, 1.091536e-02
-5.353001472000e+00, -7.083537e-02
-5.333393408000e+00, -2.222002e-01
-5.313785344000e+00, -3.697484e-01
-5.294177280000e+00, -3.963117e-01
-5.274569216000e+00, -2.559386e-01
-5.254961152000e+00, -4.114253e-02
-5.235353088000e+00, 1.184661e-01
-5.215745024000e+00, 1.870115e-01
-5.196136960000e+00, 2.244901e-01
-5.176528896000e+00, 2.679226e-01
-5.156920832000e+00, 2.804409e-01
-5.137312768000e+00, 2.095292e-01
-5.117704704000e+00, 7.365963e-02
-5.098096640000e+00, -5.343185e-02
-5.078488576000e+00, -1.281601e-01
-5.058880512000e+00, -1.855612e-01
-5.039272448000e+00, -2.463972e-01
-5.019664384000e+00, -2.351002e-01
-5.000056320000e+00, -7.136969e-02
-4.980448256000e+00, 1.615932e-01
-4.960840192000e+00, 2.673119e-01
-4.941232128000e+00, 1.346483e-01
-4.921624064000e+00, -3.534135e-02
-4.902016000000e+00, -9.770396e-03
-4.882407936000e+00, 2.122008e-01
-4.862799872000e+00, 3.777632e-01
-4.843191808000e+00, 2.566256e-01
-4.823583744000e+00, 5.343185e-04
-4.803975680000e+00, -1.441133e-01
-4.784367616000e+00, -4.930997e-02
-4.764759552000e+00, 5.625611e-02
-4.745151488000e+00, -5.129458e-02
-4.725543424000e+00, -2.415120e-01
-4.705935360000e+00, -2.592972e-01
-4.686327296000e+00, -5.717208e-02
-4.666719232000e+00, 1.572423e-01
-4.647111168000e+00, 2.060180e-01
-4.627503104000e+00, 1.018258e-01
-4.607895040000e+00, -1.618222e-02
-4.588286976000e+00, -8.091109e-02
-4.568678912000e+00, -1.402205e-01
-4.549070848000e+00, -1.998351e-01
-4.529462784000e+00, -1.352589e-01
-4.509854720000e+00, 1.050318e-01
-4.490246656000e+00, 3.672295e-01
-4.470638592000e+00, 4.078377e-01
-4.451030528000e+00, 1.384648e-01
-4.431422464000e+00, -2.222765e-01
-4.411814400000e+00, -3.461621e-01
-4.392206336000e+00, -1.336560e-01
-4.372598272000e+00, 1.186187e-01
-4.352990208000e+00, 1.497619e-01
-4.333382144000e+00, 1.595322e-02
-4.313774080000e+00, -6.396556e-02
-4.294166016000e+00, -6.106498e-04
-4.274557952000e+00, 9.037616e-02
-4.254949888000e+00, 1.375489e-01
-4.235341824000e+00, 1.083140e-01
-4.215733760000e+00, 1.274731e-02
-4.196125696000e+00, -1.067874e-01
-4.176517632000e+00, -1.831949e-01
-4.156909568000e+00, -1.524334e-01
-4.137301504000e+00, -9.007084e-03
-4.117693440000e+00, 1.614405e-01
-4.098085376000e+00, 2.356345e-01
-4.078477312000e+00, 1.485406e-01
-4.058869248000e+00, 9.236078e-03
-4.039261184000e+00, -6.770579e-02
-4.019653120000e+00, -4.755435e-02
-4.000045056000e+00, -1.465559e-02
-3.980436992000e+00, -3.076148e-02
-3.960828928000e+00, -8.266671e-02
-3.941220864000e+00, -1.360222e-01
-3.921612800000e+00, -1.539601e-01
-3.902004736000e+00, -6.137030e-02
-3.882396672000e+00, 1.715926e-01
-3.862788608000e+00, 4.056241e-01
-3.843180544000e+00, 4.000519e-01
-3.823572480000e+00, 1.301447e-01
-3.803964416000e+00, -1.416707e-01
-3.784356352000e+00, -1.905227e-01
-3.764748288000e+00, -6.572118e-02
-3.745140224000e+00, 6.175196e-02
-3.725532160000e+00, 1.010625e-01
-3.705924096000e+00, 3.534135e-02
-3.686316032000e+00, -6.297326e-02
-3.666707968000e+00, -8.022411e-02
-3.647099904000e+00, 3.931058e-02
-3.627491840000e+00, 1.911334e-01
-3.607883776000e+00, 1.912097e-01
-3.588275712000e+00, -4.045555e-03
-3.568667648000e+00, -1.918204e-01
-3.549059584000e+00, -1.641121e-01
