% Moku:Go Digital Filter Box
% Input 1, AC coupling, 0 dB attenuation
% Input 2, DC coupling, 0 dB attenuation
% Control matrix: 1-1 = 1, 1-2 = 0, 2-1 = 0, 2-2 = 1
% Filter 1 - 8th-order Butterworth Lowpass, corner frequency 50.00 Hz, sampling rate 3.9063 MHz, input offset 0.000 V, input gain +0.0 dB
% Filter 2 - 4th-order Elliptic Bandpass, corner frequencies 100.0 Hz, 10.00 kHz, sampling rate 3.9063 MHz, input offset 0.000 V, input gain +0.0 dB
% Output 1 - gain +20.0 dB, offset 0.000 0 V, output enabled
% Output 2 - gain +0.0 dB, offset 0.000 0 V, output disabled
% Acquired 2025-08-28 T 14:11:33 +0800
% Time (s), Probe A (Probe A) (V)
-1.216115465600e+01, -3.587567e-02
-1.214758518400e+01, 1.351063e-02
-1.213401571200e+01, 9.831461e-02
-1.212044624000e+01, 5.159990e-02
-1.210687676800e+01, -3.755496e-02
-1.209330729600e+01, -1.893014e-02
-1.207973782400e+01, 4.999695e-02
-1.206616835200e+01, 3.549402e-02
-1.205259888000e+01, -6.243894e-02
-1.203902940800e+01, -1.358696e-02
-1.202545993600e+01, 6.877443e-02
-1.201189046400e+01, 2.511297e-02
-1.199832099200e+01, -1.335796e-01
-1.198475152000e+01, -4.808867e-03
-1.197118204800e+01, -7.480460e-03
-1.195761257600e+01, -2.404433e-02
-1.194404310400e+01, 1.076270e-02
-1.193047363200e+01, 5.083659e-02
-1.191690416000e+01, 1.072454e-01
-1.190333468800e+01, 1.320530e-01
-1.188976521600e+01, 6.969040e-02
-1.187619574400e+01, -4.503542e-03
-1.186262627200e+01, 4.854666e-02
-1.184905680000e+01, 1.038105e-01
-1.183548732800e+01, 8.327736e-02
-1.182191785600e+01, 6.564485e-03
-1.180834838400e+01, 6.640816e-03
-1.179477891200e+01, 8.457499e-02
-1.178120944000e+01, 5.648510e-02
-1.176763996800e+01, -1.412128e-02
-1.175407049600e+01, -2.343368e-02
-1.174050102400e+01, 4.022655e-02
-1.172693155200e+01, 3.236444e-02
-1.171336208000e+01, -1.831949e-03
-1.169979260800e+01, 2.503664e-02
-1.168622313600e+01, 4.801234e-02
-1.167265366400e+01, 8.854422e-03
-1.165908419200e+01, -2.221239e-02
-1.164551472000e+01, -9.388740e-03
-1.163194524800e+01, 6.770579e-02
-1.161837577600e+01, 5.457682e-02
-1.160480630400e+01, -3.488337e-02
-1.159123683200e+01, -1.221300e-02
-1.157766736000e+01, 7.175135e-02
-1.156409788800e+01, 2.931119e-02
-1.155052841600e+01, -7.984246e-02
-1.153695894400e+01, -4.434844e-02
-1.152338947200e+01, 4.831766e-02
-1.150982000000e+01, 5.373718e-02
-1.149625052800e+01, -5.289754e-02
-1.148268105600e+01, -6.457621e-02
-1.146911158400e+01, 4.534074e-02
-1.145554211200e+01, 9.976490e-02
-1.144197264000e+01, -2.129641e-02
-1.142840316800e+01, -9.182646e-02
-1.141483369600e+01, 3.221177e-02
-1.140126422400e+01, 1.269388e-01
-1.138769475200e+01, 2.427333e-02
-1.137412528000e+01, -9.793296e-02
-1.136055580800e+01, -8.701759e-03
-1.134698633600e+01, 1.273968e-01
-1.133341686400e+01, 7.579690e-02
-1.131984739200e+01, -7.175135e-02
-1.130627792000e+01, -3.259343e-02
-1.129270844800e+01, 1.373962e-01
-1.127913897600e+01, 8.701759e-02
-1.126556950400e+01, -6.434722e-02
-1.125200003200e+01, -7.625489e-02
-1.123843056000e+01, 7.037738e-02
-1.122486108800e+01, 1.148785e-01
-1.121129161600e+01, -1.083903e-02
-1.119772214400e+01, -6.740047e-02
-1.118415267200e+01, 3.976857e-02
-1.117058320000e+01, 1.241909e-01
-1.115701372800e+01, -1.267098e-02
-1.114344425600e+01, -1.673944e-01
-1.112987478400e+01, -7.114070e-02
-1.111630531200e+01, 1.102223e-01
-1.110273584000e+01, 4.915731e-02
-1.108916636800e+01, -9.716964e-02
-1.107559689600e+01, -2.442599e-02
-1.106202742400e+01, 1.160998e-01
-1.104845795200e+01, 1.002992e-01
-1.103488848000e+01, -5.976735e-02
-1.102131900800e+01, -1.037341e-01
-1.100774953600e+01, 5.969101e-02
-1.099418006400e+01, 1.086957e-01
-1.098061059200e+01, -2.328102e-02
-1.096704112000e+01, -1.160998e-01
-1.095347164800e+01, 3.457804e-02
-1.093990217600e+01, 1.279311e-01
-1.092633270400e+01, -4.274548e-03
-1.091276323200e+01, -1.246489e-01
-1.089919376000e+01, -8.854422e-03
-1.088562428800e+01, 1.064821e-01
-1.087205481600e+01, 2.190706e-02
-1.085848534400e+01, -8.266671e-02
-1.084491587200e+01, -7.251466e-02
-1.083134640000e+01, 7.068271e-02
-1.081777692800e+01, 4.572240e-02
-1.080420745600e+01, -6.259160e-02
-1.079063798400e+01, -3.236444e-02
-1.077706851200e+01, 4.564607e-02
-1.076349904000e+01, 6.480521e-02
-1.074992956800e+01, -1.236566e-02
-1.073636009600e+01, -5.282120e-02
-1.072279062400e+01, 1.305264e-02
-1.070922115200e+01, 6.220994e-02
-1.069565168000e+01, 9.846727e-03
-1.068208220800e+01, -5.610345e-02
-1.066851273600e+01, -1.274731e-02
-1.065494326400e+01, 5.098925e-02
-1.064137379200e+01, 2.137274e-03
-1.062780432000e+01, -3.557035e-02
-1.061423484800e+01, 3.045616e-02
-1.060066537600e+01, 8.617795e-02
-1.058709590400e+01, 5.373718e-02
-1.057352643200e+01, 4.373779e-02
-1.055995696000e+01, 5.030227e-02
-1.054638748800e+01, 5.892770e-02
-1.053281801600e+01, 2.770823e-02
-1.051924854400e+01, -1.160235e-02
-1.050567907200e+01, 6.869810e-02
-1.049210960000e+01, -8.014778e-03
-1.047854012800e+01, -3.747863e-02
-1.046497065600e+01, -5.724842e-03
-1.045140118400e+01, 7.266732e-02
-1.043783171200e+01, -7.037738e-02
-1.042426224000e+01, -1.980032e-01
-1.041069276800e+01, -1.151838e-01
-1.039712329600e+01, 1.186187e-01
-1.038355382400e+01, 1.323583e-01
-1.036998435200e+01, 1.120542e-01
-1.035641488000e+01, 7.976612e-02
-1.034284540800e+01, 2.264747e-01
-1.032927593600e+01, 1.680050e-01
-1.031570646400e+01, 3.381473e-02
-1.030213699200e+01, -9.457438e-02
-1.028856752000e+01, -9.831461e-02
-1.027499804800e+01, -5.335552e-02
-1.026142857600e+01, -5.579812e-02
-1.024785910400e+01, -7.327797e-02
-1.023428963200e+01, -8.136908e-02
-1.022072016000e+01, 2.457865e-02
-1.020715068800e+01, 6.350758e-02
-1.019358121600e+01, 7.480460e-02
-1.018001174400e+01, 9.762763e-02
-1.016644227200e+01, 1.817446e-01
-1.015287280000e+01, 1.215956e-01
-1.013930332800e+01, 3.511236e-02
-1.012573385600e+01, -1.984612e-02
-1.011216438400e+01, -7.159868e-02
-1.009859491200e+01, 1.354879e-01
-1.008502544000e+01, 9.335308e-02
-1.007145596800e+01, -6.302669e-01
-1.005788649600e+01, 3.042562e-01
-1.004431702400e+01, -8.114009e-02
-1.003074755200e+01, 2.207499e-01
-1.001717808000e+01, -8.114009e-02
-1.000360860800e+01, 1.314424e-01
-9.990039136000e+00, 7.190401e-02
-9.976469664000e+00, 1.099170e-01
-9.962900192000e+00, 1.324347e-01
-9.949330720000e+00, 1.277021e-01
-9.935761248000e+00, 1.294577e-01
-9.922191776000e+00, 8.839155e-02
-9.908622304000e+00, 7.923181e-02
-9.895052832000e+00, 5.824072e-02
-9.881483360000e+00, 2.702125e-02
-9.867913888000e+00, -1.543417e-01
-9.854344416000e+00, 5.572179e-02
-9.840774944000e+00, -7.739986e-02
-9.827205472000e+00, -5.724842e-03
-9.813636000000e+00, -4.419578e-02
-9.800066528000e+00, -9.007084e-03
-9.786497056000e+00, 1.509068e-01
-9.772927584000e+00, 9.999390e-02
-9.759358112000e+00, 6.259160e-03
-9.745788640000e+00, -8.243772e-03
-9.732219168000e+00, 1.167104e-01
