% Moku:Go Digital Filter Box
% Input 1, AC coupling, 0 dB attenuation
% Input 2, DC coupling, 0 dB attenuation
% Control matrix: 1-1 = 1, 1-2 = 0, 2-1 = 0, 2-2 = 1
% Filter 1 - 8th-order Butterworth Lowpass, corner frequency 50.00 Hz, sampling rate 3.9063 MHz, input offset 0.000 V, input gain +0.0 dB
% Filter 2 - 4th-order Elliptic Bandpass, corner frequencies 100.0 Hz, 10.00 kHz, sampling rate 3.9063 MHz, input offset 0.000 V, input gain +0.0 dB
% Output 1 - gain +20.0 dB, offset 0.000 0 V, output enabled
% Output 2 - gain +0.0 dB, offset 0.000 0 V, output disabled
% Acquired 2025-08-28 T 14:12:16 +0800
% Time (s), Probe A (Probe A) (V)
-1.216115465600e+01, 8.701759e-03
-1.214758518400e+01, 8.320103e-03
-1.213401571200e+01, 1.106803e-02
-1.212044624000e+01, 1.289998e-02
-1.210687676800e+01, 1.709819e-02
-1.209330729600e+01, 1.473193e-02
-1.207973782400e+01, 2.144907e-02
-1.206616835200e+01, 1.144968e-02
-1.205259888000e+01, 4.274548e-03
-1.203902940800e+01, 6.030166e-03
-1.202545993600e+01, 2.122008e-02
-1.201189046400e+01, 2.679226e-02
-1.199832099200e+01, 1.305264e-02
-1.198475152000e+01, 3.205911e-03
-1.197118204800e+01, 4.274548e-03
-1.195761257600e+01, 9.312409e-03
-1.194404310400e+01, 1.068637e-02
-1.193047363200e+01, 1.610589e-02
-1.191690416000e+01, 1.656387e-02
-1.190333468800e+01, 1.274731e-02
-1.188976521600e+01, 1.305264e-02
-1.187619574400e+01, 1.602956e-02
-1.186262627200e+01, 1.740352e-02
-1.184905680000e+01, 1.557157e-02
-1.183548732800e+01, 1.320530e-02
-1.182191785600e+01, 1.259465e-02
-1.180834838400e+01, 1.282364e-02
-1.179477891200e+01, 1.366329e-02
-1.178120944000e+01, 1.732719e-02
-1.176763996800e+01, 1.824316e-02
-1.175407049600e+01, 1.289998e-02
-1.174050102400e+01, 1.396861e-02
-1.172693155200e+01, 1.656387e-02
-1.171336208000e+01, 9.999390e-03
-1.169979260800e+01, 9.923059e-03
