% Moku:Go Digital Filter Box
% Input 1, AC coupling, 0 dB attenuation
% Input 2, DC coupling, 0 dB attenuation
% Control matrix: 1-1 = 1, 1-2 = 0, 2-1 = 0, 2-2 = 1
% Filter 1 - 8th-order Butterworth Lowpass, corner frequency 10.00 Hz, sampling rate 3.9063 MHz, input offset 0.000 V, input gain +0.0 dB
% Filter 2 - 4th-order Elliptic Bandpass, corner frequencies 100.0 Hz, 10.00 kHz, sampling rate 3.9063 MHz, input offset 0.000 V, input gain +0.0 dB
% Output 1 - gain +20.0 dB, offset 0.000 0 V, output enabled
% Output 2 - gain +0.0 dB, offset 0.000 0 V, output disabled
% Acquired 2025-08-28 T 16:44:52 +0800
% Time (s), Probe A (Probe A) (V)
-1.000011264000e+01, -1.457926e-02
-9.980504576000e+00, -1.625855e-02
-9.960896512000e+00, -1.625855e-02
-9.941288448000e+00, -1.427394e-02
-9.921680384000e+00, -1.450293e-02
-9.902072320000e+00, -1.457926e-02
-9.882464256000e+00, -1.213666e-02
-9.862856192000e+00, -1.053371e-02
-9.843248128000e+00, -9.465071e-03
-9.823640064000e+00, -7.556791e-03
-9.804032000000e+00, -6.793479e-03
-9.784423936000e+00, -5.648510e-03
-9.764815872000e+00, -2.442599e-03
-9.745207808000e+00, 0.000000e+00
-9.725599744000e+00, 9.923059e-04
-9.705991680000e+00, 1.526624e-03
-9.686383616000e+00, 2.060943e-03
-9.666775552000e+00, 4.427211e-03
-9.647167488000e+00, 8.167441e-03
-9.627559424000e+00, 1.022838e-02
-9.607951360000e+00, 1.152601e-02
-9.588343296000e+00, 1.267098e-02
-9.568735232000e+00, 1.221300e-02
-9.549127168000e+00, 1.213666e-02
-9.529519104000e+00, 1.320530e-02
-9.509911040000e+00, 1.427394e-02
-9.490302976000e+00, 1.526624e-02
-9.470694912000e+00, 1.518991e-02
-9.451086848000e+00, 1.389228e-02
-9.431478784000e+00, 1.328163e-02
-9.411870720000e+00, 1.381595e-02
-9.392262656000e+00, 1.503725e-02
-9.372654592000e+00, 1.709819e-02
-9.353046528000e+00, 1.824316e-02
-9.333438464000e+00, 1.793784e-02
-9.313830400000e+00, 1.770884e-02
-9.294222336000e+00, 1.847216e-02
-9.274614272000e+00, 2.030410e-02
-9.255006208000e+00, 2.213605e-02
-9.235398144000e+00, 2.335735e-02
-9.215790080000e+00, 2.465498e-02
-9.196182016000e+00, 2.549463e-02
-9.176573952000e+00, 2.473132e-02
-9.156965888000e+00, 2.366268e-02
-9.137357824000e+00, 2.236505e-02
-9.117749760000e+00, 2.152540e-02
-9.098141696000e+00, 2.160174e-02
-9.078533632000e+00, 2.038044e-02
-9.058925568000e+00, 1.786151e-02
-9.039317504000e+00, 1.511358e-02
-9.019709440000e+00, 1.297631e-02
-9.000101376000e+00, 1.289998e-02
-8.980493312000e+00, 1.473193e-02
-8.960885248000e+00, 1.534258e-02
-8.941277184000e+00, 1.450293e-02
-8.921669120000e+00, 1.389228e-02
-8.902061056000e+00, 1.312897e-02
-8.882452992000e+00, 1.167868e-02
-8.862844928000e+00, 1.045738e-02
-8.843236864000e+00, 9.846727e-03
-8.823628800000e+00, 1.045738e-02
-8.804020736000e+00, 1.129702e-02
-8.784412672000e+00, 1.045738e-02
-8.764804608000e+00, 8.778090e-03
-8.745196544000e+00, 7.709453e-03
-8.725588480000e+00, 7.709453e-03
-8.705980416000e+00, 8.472765e-03
-8.686372352000e+00, 9.465071e-03
-8.666764288000e+00, 9.617734e-03
-8.647156224000e+00, 9.541403e-03
-8.627548160000e+00, 9.999390e-03
-8.607940096000e+00, 1.076270e-02
-8.588332032000e+00, 1.122069e-02
-8.568723968000e+00, 1.206033e-02
-8.549115904000e+00, 1.289998e-02
-8.529507840000e+00, 1.274731e-02
-8.509899776000e+00, 1.213666e-02
-8.490291712000e+00, 1.167868e-02
-8.470683648000e+00, 1.114436e-02
-8.451075584000e+00, 1.122069e-02
-8.431467520000e+00, 1.183134e-02
-8.411859456000e+00, 1.228933e-02
-8.392251392000e+00, 1.381595e-02
-8.372643328000e+00, 1.564790e-02
-8.353035264000e+00, 1.534258e-02
-8.333427200000e+00, 1.404494e-02
-8.313819136000e+00, 1.244199e-02
-8.294211072000e+00, 1.099170e-02
-8.274603008000e+00, 1.152601e-02
-8.254994944000e+00, 1.312897e-02
-8.235386880000e+00, 1.305264e-02
-8.215778816000e+00, 1.228933e-02
-8.196170752000e+00, 1.190767e-02
-8.176562688000e+00, 1.144968e-02
-8.156954624000e+00, 1.228933e-02
-8.137346560000e+00, 1.282364e-02
-8.117738496000e+00, 1.183134e-02
-8.098130432000e+00, 1.129702e-02
-8.078522368000e+00, 1.129702e-02
-8.058914304000e+00, 1.114436e-02
-8.039306240000e+00, 1.206033e-02
-8.019698176000e+00, 1.259465e-02
-8.000090112000e+00, 1.175501e-02
-7.980482048000e+00, 1.137335e-02
-7.960873984000e+00, 1.106803e-02
-7.941265920000e+00, 1.038105e-02
-7.921657856000e+00, 1.007572e-02
-7.902049792000e+00, 9.465071e-03
-7.882441728000e+00, 8.396434e-03
-7.862833664000e+00, 8.014778e-03
-7.843225600000e+00, 8.549097e-03
-7.823617536000e+00, 9.465071e-03
-7.804009472000e+00, 1.007572e-02
-7.784401408000e+00, 9.846727e-03
-7.764793344000e+00, 9.312409e-03
-7.745185280000e+00, 9.541403e-03
-7.725577216000e+00, 1.038105e-02
-7.705969152000e+00, 1.175501e-02
-7.686361088000e+00, 1.282364e-02
-7.666753024000e+00, 1.305264e-02
-7.647144960000e+00, 1.289998e-02
-7.627536896000e+00, 1.251832e-02
-7.607928832000e+00, 1.244199e-02
-7.588320768000e+00, 1.366329e-02
-7.568712704000e+00, 1.526624e-02
-7.549104640000e+00, 1.618222e-02
-7.529496576000e+00, 1.610589e-02
-7.509888512000e+00, 1.480826e-02
-7.490280448000e+00, 1.351063e-02
-7.470672384000e+00, 1.373962e-02
-7.451064320000e+00, 1.465559e-02
-7.431456256000e+00, 1.580056e-02
-7.411848192000e+00, 1.641121e-02
-7.392240128000e+00, 1.580056e-02
-7.372632064000e+00, 1.572423e-02
-7.353024000000e+00, 1.740352e-02
-7.333415936000e+00, 2.129641e-02
-7.313807872000e+00, 2.915853e-02
-7.294199808000e+00, 4.060821e-02
-7.274591744000e+00, 5.175257e-02
-7.254983680000e+00, 5.976735e-02
-7.235375616000e+00, 6.205728e-02
-7.215767552000e+00, 5.640877e-02
-7.196159488000e+00, 4.648571e-02
-7.176551424000e+00, 3.572301e-02
-7.156943360000e+00, 2.534197e-02
-7.137335296000e+00, 1.755618e-02
-7.117727232000e+00, 1.366329e-02
-7.098119168000e+00, 1.175501e-02
-7.078511104000e+00, 1.068637e-02
-7.058903040000e+00, 8.854422e-03
-7.039294976000e+00, 6.106498e-03
-7.019686912000e+00, 4.885198e-03
-7.000078848000e+00, 6.335491e-03
-6.980470784000e+00, 8.243772e-03
-6.960862720000e+00, 1.022838e-02
-6.941254656000e+00, 1.320530e-02
-6.921646592000e+00, 1.618222e-02
-6.902038528000e+00, 9.617734e-03
-6.882430464000e+00, -5.190523e-03
-6.862822400000e+00, 3.396739e-02
-6.843214336000e+00, 1.810577e-01
-6.823606272000e+00, 3.616573e-01
-6.803998208000e+00, 4.184477e-01
-6.784390144000e+00, 2.835705e-01
-6.764782080000e+00, 7.793418e-02
-6.745174016000e+00, -5.869871e-02
-6.725565952000e+00, -9.419273e-02
-6.705957888000e+00, -8.503298e-02
-6.686349824000e+00, -7.602590e-02
-6.666741760000e+00, -5.831705e-02
-6.647133696000e+00, -1.862482e-02
-6.627525632000e+00, 4.175318e-02
-6.607917568000e+00, 1.009862e-01
-6.588309504000e+00, 1.122069e-01
-6.568701440000e+00, 4.755435e-02
-6.549093376000e+00, -4.740169e-02
-6.529485312000e+00, -1.122069e-01
-6.509877248000e+00, -1.357169e-01
-6.490269184000e+00, -1.231986e-01
-6.470661120000e+00, -5.511114e-02
-6.451053056000e+00, 4.763068e-02
-6.431444992000e+00, 6.205728e-02
-6.411836928000e+00, -9.052883e-02
-6.392228864000e+00, -2.585338e-01
-6.372620800000e+00, -2.067049e-01
-6.353012736000e+00, 3.900525e-02
-6.333404672000e+00, 2.072393e-01
-6.313796608000e+00, 1.122069e-01
-6.294188544000e+00, -1.786151e-02
-6.274580480000e+00, 5.442416e-02
-6.254972416000e+00, 2.221239e-01
-6.235364352000e+00, 2.328102e-01
-6.215756288000e+00, 4.900464e-02
-6.196148224000e+00, -1.202217e-01
-6.176540160000e+00, -1.190767e-01
-6.156932096000e+00, -1.404494e-02
-6.137324032000e+00, 5.098925e-02
-6.117715968000e+00, 2.205972e-02
-6.098107904000e+00, -1.763251e-02
-6.078499840000e+00, -6.335491e-03
-6.058891776000e+00, 2.251771e-02
-6.039283712000e+00, 1.954079e-02
-6.019675648000e+00, 1.656387e-02
-6.000067584000e+00, 5.701942e-02
-5.980459520000e+00, 1.128939e-01
-5.960851456000e+00, 1.441133e-01
-5.941243392000e+00, 1.473956e-01
-5.921635328000e+00, 1.147258e-01
-5.902027264000e+00, 2.167807e-02
-5.882419200000e+00, -1.089247e-01
-5.862811136000e+00, -1.930417e-01
-5.843203072000e+00, -1.489985e-01
-5.823595008000e+00, 1.442660e-02
-5.803986944000e+00, 1.860955e-01
-5.784378880000e+00, 2.075446e-01
-5.764770816000e+00, 5.999634e-02
-5.745162752000e+00, -9.312409e-02
-5.725554688000e+00, -1.144968e-01
-5.705946624000e+00, -3.732597e-02
-5.686338560000e+00, 2.091475e-02
-5.666730496000e+00, 9.159746e-03
-5.647122432000e+00, -1.976979e-02
-5.627514368000e+00, -1.015205e-02
-5.607906304000e+00, 3.266976e-02
-5.588298240000e+00, 6.068332e-02
-5.568690176000e+00, 3.694431e-02
-5.549082112000e+00, 2.137274e-03
-5.529474048000e+00, -7.633122e-04
-5.509865984000e+00, 3.808928e-02
-5.490257920000e+00, 7.976612e-02
-5.470649856000e+00, 6.129397e-02
-5.451041792000e+00, -3.663899e-02
-5.431433728000e+00, -1.422814e-01
-5.411825664000e+00, -1.368619e-01
-5.392217600000e+00, 1.045738e-02
-5.372609536000e+00, 1.712109e-01
-5.353001472000e+00, 1.913624e-01
-5.333393408000e+00, 6.037800e-02
-5.313785344000e+00, -8.831522e-02
-5.294177280000e+00, -1.395335e-01
-5.274569216000e+00, -8.869688e-02
-5.254961152000e+00, -5.114192e-03
-5.235353088000e+00, 6.938508e-02
-5.215745024000e+00, 9.739864e-02
-5.196136960000e+00, 4.373779e-02
-5.176528896000e+00, -5.526380e-02
-5.156920832000e+00, -1.195347e-01
-5.137312768000e+00, -6.747680e-02
-5.117704704000e+00, 5.198156e-02
-5.098096640000e+00, 1.483116e-01
-5.078488576000e+00, 1.740352e-01
-5.058880512000e+00, 1.506778e-01
-5.039272448000e+00, 1.390755e-01
-5.019664384000e+00, 1.620512e-01
-5.000056320000e+00, 1.464796e-01
-4.980448256000e+00, 4.579873e-03
-4.960840192000e+00, -2.032700e-01
-4.941232128000e+00, -2.679989e-01
-4.921624064000e+00, -6.969040e-02
-4.902016000000e+00, 2.018197e-01
-4.882407936000e+00, 2.776166e-01
-4.862799872000e+00, 7.488093e-02
-4.843191808000e+00, -1.974689e-01
-4.823583744000e+00, -2.920432e-01
-4.803975680000e+00, -1.290761e-01
-4.784367616000e+00, 9.854361e-02
-4.764759552000e+00, 2.066286e-01
-4.745151488000e+00, 1.358696e-01
-4.725543424000e+00, 3.740230e-02
-4.705935360000e+00, -1.221300e-03
-4.686327296000e+00, -7.175135e-03
-4.666719232000e+00, -6.083598e-02
-4.647111168000e+00, -1.278548e-01
-4.627503104000e+00, -1.093063e-01
-4.607895040000e+00, 9.923059e-03
-4.588286976000e+00, 1.206797e-01
-4.568678912000e+00, 1.149548e-01
-4.549070848000e+00, 3.037983e-02
-4.529462784000e+00, -1.518991e-02
-4.509854720000e+00, 3.244077e-02
-4.490246656000e+00, 9.671166e-02
-4.470638592000e+00, 1.044974e-01
-4.451030528000e+00, 3.518869e-02
-4.431422464000e+00, -7.594956e-02
-4.411814400000e+00, -1.706003e-01
-4.392206336000e+00, -2.096819e-01
-4.372598272000e+00, -1.860955e-01
-4.352990208000e+00, -1.308317e-01
-4.333382144000e+00, -4.992062e-02
-4.313774080000e+00, 7.419395e-02
-4.294166016000e+00, 2.389930e-01
-4.274557952000e+00, 3.517343e-01
-4.254949888000e+00, 2.818912e-01
-4.235341824000e+00, 5.595078e-02
-4.215733760000e+00, -1.482352e-01
-4.196125696000e+00, -1.509068e-01
-4.176517632000e+00, 2.633427e-02
-4.156909568000e+00, 2.093002e-01
-4.137301504000e+00, 2.754030e-01
-4.117693440000e+00, 1.992245e-01
-4.098085376000e+00, 4.961529e-02
-4.078477312000e+00, -1.130465e-01
-4.058869248000e+00, -2.244138e-01
-4.039261184000e+00, -2.206736e-01
-4.019653120000e+00, -1.128939e-01
-4.000045056000e+00, -6.335491e-03
-3.980436992000e+00, 3.923425e-02
-3.960828928000e+00, 5.854605e-02
-3.941220864000e+00, 8.167441e-02
-3.921612800000e+00, 9.976490e-02
-3.902004736000e+00, 1.038868e-01
-3.882396672000e+00, 8.030044e-02
-3.862788608000e+00, 1.114436e-02
-3.843180544000e+00, -6.495787e-02
-3.823572480000e+00, -5.732475e-02
-3.803964416000e+00, 4.007389e-02
-3.784356352000e+00, 1.126649e-01
-3.764748288000e+00, 4.938630e-02
-3.745140224000e+00, -5.617978e-02
-3.725532160000e+00, -8.938386e-02
-3.705924096000e+00, -1.725086e-02
-3.686316032000e+00, 8.518564e-02
-3.666707968000e+00, 1.310607e-01
-3.647099904000e+00, 8.343002e-02
-3.627491840000e+00, 1.442660e-02
-3.607883776000e+00, -1.709819e-02
-3.588275712000e+00, 4.579873e-03
-3.568667648000e+00, 3.747863e-02
-3.549059584000e+00, 5.656143e-02
-3.529451520000e+00, 7.694187e-02
-3.509843456000e+00, 1.055661e-01
-3.490235392000e+00, 8.480399e-02
-3.470627328000e+00, -1.396861e-02
-3.451019264000e+00, -1.265572e-01
-3.431411200000e+00, -1.709819e-01
-3.411803136000e+00, -1.037341e-01
-3.392195072000e+00, 1.198400e-02
-3.372587008000e+00, 8.755191e-02
-3.352978944000e+00, 8.052944e-02
-3.333370880000e+00, 3.549402e-02
-3.313762816000e+00, 1.870115e-02
-3.294154752000e+00, 4.785967e-02
-3.274546688000e+00, 8.892587e-02
-3.254938624000e+00, 1.126649e-01
-3.235330560000e+00, 8.457499e-02
-3.215722496000e+00, 2.900586e-03
-3.196114432000e+00, -7.236200e-02
-3.176506368000e+00, -7.259099e-02
-3.156898304000e+00, -1.480826e-02
-3.137290240000e+00, 2.801356e-02
-3.117682176000e+00, 1.854849e-02
-3.098074112000e+00, -5.037861e-03
-3.078466048000e+00, -8.396434e-04
-3.058857984000e+00, 1.427394e-02
-3.039249920000e+00, -8.472765e-03
-3.019641856000e+00, -6.190462e-02
-3.000033792000e+00, -1.167104e-01
-2.980425728000e+00, -1.222826e-01
-2.960817664000e+00, -2.015144e-02
-2.941209600000e+00, 1.552577e-01
-2.921601536000e+00, 2.654037e-01
-2.901993472000e+00, 1.523571e-01
-2.882385408000e+00, -8.907853e-02
-2.862777344000e+00, -2.454812e-01
-2.843169280000e+00, -1.315950e-01
-2.823561216000e+00, 1.113673e-01
-2.803953152000e+00, 2.667013e-01
-2.784345088000e+00, 2.402907e-01
-2.764737024000e+00, 1.329690e-01
-2.745128960000e+00, 6.625550e-02
-2.725520896000e+00, 6.175196e-02
-2.705912832000e+00, 4.732536e-03
-2.686304768000e+00, -1.473956e-01
-2.666696704000e+00, -2.686096e-01
-2.647088640000e+00, -1.734245e-01
-2.627480576000e+00, 6.930875e-02
-2.607872512000e+00, 2.463208e-01
-2.588264448000e+00, 2.142617e-01
-2.568656384000e+00, 4.923364e-02
-2.549048320000e+00, -8.159807e-02
-2.529440256000e+00, -1.057951e-01
-2.509832192000e+00, -7.121703e-02
-2.490224128000e+00, -2.954018e-02
-2.470616064000e+00, -1.106803e-02
-2.451008000000e+00, -4.266915e-02
-2.431399936000e+00, -7.060638e-02
-2.411791872000e+00, -1.114436e-02
-2.392183808000e+00, 9.075782e-02
-2.372575744000e+00, 1.371672e-01
-2.352967680000e+00, 7.953713e-02
-2.333359616000e+00, 1.686920e-02
-2.313751552000e+00, 4.549341e-02
-2.294143488000e+00, 1.091536e-01
-2.274535424000e+00, 8.228506e-02
-2.254927360000e+00, -2.732658e-02
