% Moku:Go Digital Filter Box
% Input 1, AC coupling, 0 dB attenuation
% Input 2, DC coupling, 0 dB attenuation
% Control matrix: 1-1 = 1, 1-2 = 0, 2-1 = 0, 2-2 = 1
% Filter 1 - 8th-order Butterworth Lowpass, corner frequency 50.00 Hz, sampling rate 3.9063 MHz, input offset 0.000 V, input gain +0.0 dB
% Filter 2 - 4th-order Elliptic Bandpass, corner frequencies 100.0 Hz, 10.00 kHz, sampling rate 3.9063 MHz, input offset 0.000 V, input gain +0.0 dB
% Output 1 - gain +20.0 dB, offset 0.000 0 V, output enabled
% Output 2 - gain +0.0 dB, offset 0.000 0 V, output disabled
% Acquired 2025-08-28 T 14:13:29 +0800
% Time (s), Probe A (Probe A) (V)
-1.312749491200e+01, 2.259404e-02
-1.311586393600e+01, 2.305203e-02
-1.310423296000e+01, 2.259404e-02
-1.309260198400e+01, 1.931180e-02
-1.308097100800e+01, 2.198339e-02
-1.306934003200e+01, 2.518930e-02
-1.305770905600e+01, 2.396800e-02
-1.304607808000e+01, 2.198339e-02
-1.303444710400e+01, 2.137274e-02
-1.302281612800e+01, 2.076209e-02
-1.301118515200e+01, 2.312836e-02
-1.299955417600e+01, 2.175440e-02
-1.298792320000e+01, 1.740352e-02
-1.297629222400e+01, 1.976979e-02
-1.296466124800e+01, 2.282303e-02
-1.295303027200e+01, 2.480765e-02
-1.294139929600e+01, 2.038044e-02
-1.292976832000e+01, 1.328163e-02
-1.291813734400e+01, 1.488459e-02
-1.290650636800e+01, 2.099109e-02
-1.289487539200e+01, 1.938813e-02
-1.288324441600e+01, 1.671654e-02
-1.287161344000e+01, 7.862116e-03
-1.285998246400e+01, 9.770396e-03
-1.284835148800e+01, 2.236505e-02
-1.283672051200e+01, 2.022777e-02
-1.282508953600e+01, 1.587689e-02
-1.281345856000e+01, 7.098803e-03
-1.280182758400e+01, 1.595322e-02
-1.279019660800e+01, 2.343368e-02
-1.277856563200e+01, 1.954079e-02
-1.276693465600e+01, 1.625855e-02
-1.275530368000e+01, 9.770396e-03
-1.274367270400e+01, 1.190767e-02
-1.273204172800e+01, 1.999878e-02
-1.272041075200e+01, 1.747985e-02
-1.270877977600e+01, 1.228933e-02
-1.269714880000e+01, 2.137274e-03
-1.268551782400e+01, 1.213666e-02
-1.267388684800e+01, 2.175440e-02
-1.266225587200e+01, 1.747985e-02
-1.265062489600e+01, 1.061004e-02
-1.263899392000e+01, 2.213605e-03
-1.262736294400e+01, 1.190767e-02
-1.261573196800e+01, 2.167807e-02
-1.260410099200e+01, 1.862482e-02
-1.259247001600e+01, 1.030471e-02
-1.258083904000e+01, -4.579873e-04
-1.256920806400e+01, 1.122069e-02
-1.255757708800e+01, 2.312836e-02
-1.254594611200e+01, 1.831949e-02
-1.253431513600e+01, 9.923059e-03
-1.252268416000e+01, -1.984612e-03
-1.251105318400e+01, 1.381595e-02
-1.249942220800e+01, 2.557096e-02
-1.248779123200e+01, 1.946446e-02
-1.247616025600e+01, 1.152601e-02
-1.246452928000e+01, 1.908281e-03
-1.245289830400e+01, 1.083903e-02
-1.244126732800e+01, 2.228872e-02
-1.242963635200e+01, 1.763251e-02
-1.241800537600e+01, 8.778090e-03
-1.240637440000e+01, -6.106498e-04
-1.239474342400e+01, 1.213666e-02
-1.238311244800e+01, 2.244138e-02
-1.237148147200e+01, 1.694553e-02
