% Moku:Go Digital Filter Box
% Input 1, AC coupling, 0 dB attenuation
% Input 2, DC coupling, 0 dB attenuation
% Control matrix: 1-1 = 1, 1-2 = 0, 2-1 = 0, 2-2 = 1
% Filter 1 - 8th-order Butterworth Lowpass, corner frequency 50.00 Hz, sampling rate 3.9063 MHz, input offset 0.000 V, input gain +0.0 dB
% Filter 2 - 4th-order Elliptic Bandpass, corner frequencies 100.0 Hz, 10.00 kHz, sampling rate 3.9063 MHz, input offset 0.000 V, input gain +0.0 dB
% Output 1 - gain +20.0 dB, offset 0.000 0 V, output enabled
% Output 2 - gain +0.0 dB, offset 0.000 0 V, output disabled
% Acquired 2025-08-28 T 14:14:24 +0800
% Time (s), Probe A (Probe A) (V)
-1.819122816000e+01, 7.327797e-02
-1.817244665600e+01, 2.900586e-03
-1.815366515200e+01, -9.923059e-02
-1.813488364800e+01, 9.083415e-03
-1.811610214400e+01, 5.228689e-02
-1.809732064000e+01, 6.549219e-02
-1.807853913600e+01, 9.953591e-02
-1.805975763200e+01, -2.709758e-02
-1.804097612800e+01, -6.846910e-02
-1.802219462400e+01, 5.465315e-02
-1.800341312000e+01, 2.877687e-02
-1.798463161600e+01, -1.053371e-02
-1.796585011200e+01, 8.694126e-02
-1.794706860800e+01, 1.152601e-02
-1.792828710400e+01, -5.312653e-02
-1.790950560000e+01, 1.135045e-01
-1.789072409600e+01, 5.839338e-02
-1.787194259200e+01, -7.510992e-02
-1.785316108800e+01, 2.740291e-02
-1.783437958400e+01, -2.289937e-02
-1.781559808000e+01, -6.999573e-02
-1.779681657600e+01, 1.040395e-01
-1.777803507200e+01, 7.907914e-02
-1.775925356800e+01, -6.976674e-02
-1.774047206400e+01, 3.030349e-02
-1.772169056000e+01, 1.839582e-02
-1.770290905600e+01, -1.050318e-01
-1.768412755200e+01, 5.824072e-02
-1.766534604800e+01, 6.114131e-02
-1.764656454400e+01, -8.121642e-02
-1.762778304000e+01, 2.564729e-02
-1.760900153600e+01, 4.671471e-02
-1.759022003200e+01, -4.869932e-02
-1.757143852800e+01, 2.870054e-02
-1.755265702400e+01, 4.030288e-02
-1.753387552000e+01, -6.266793e-02
-1.751509401600e+01, -7.404128e-03
-1.749631251200e+01, 6.327858e-02
-1.747753100800e+01, -1.885381e-02
-1.745874950400e+01, 1.862482e-02
-1.743996800000e+01, 5.831705e-02
-1.742118649600e+01, -3.526502e-02
-1.740240499200e+01, -1.526624e-02
-1.738362348800e+01, 5.450049e-02
-1.736484198400e+01, -8.472765e-03
-1.734606048000e+01, 5.343185e-04
-1.732727897600e+01, 7.709453e-03
-1.730849747200e+01, -2.992184e-02
-1.728971596800e+01, -1.099170e-02
